source,name,price,seller,link,scraped_at,searched_for_gem_id,searched_for_gem_link
flipkart,"ASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basi... 16 inch, Jaeger Gray, 2.2 kg, With MS Office 4.7 (56)",139990,,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5,2026-09-21T03:49:54.621618+00:00,30,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/consistent-mid-level-desktop-computer/p-5116877-60048590643-cat.html
flipkart,"ASUS TUF Gaming A14 (2026) with Office 2024 + M365 Basi... 14 inch, Jaeger Gray, 1.48 kg, With MS Office 4.8 (5)",245365,,https://www.flipkart.com/asus-tuf-gaming-a14-2026-office-2024-m365-basic-ai-pc-npu-upto-50tops-amd-ryzen-max-32-gb-1-tb-ssd-windows-11-home-amd-radeon-8060s-165-hz-fa401ea-rg020ws-laptop/p/itm456a598c5ceae,2026-09-21T03:50:17.085123+00:00,31,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer-1-general-information/p-5116877-24290731518-cat.html
flipkart,sailcom Intel Core i5 (4 GB / 128 GB / Windows 11) Asse... 15.1 inch Display 3.6 (120),11362,,https://www.flipkart.com/sailcom-intel-core-i5-4-gb-128-windows-11-assembled-desktop-computer/p/itm0a53afae6be77,2026-09-21T03:50:17.085137+00:00,31,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer-1-general-information/p-5116877-24290731518-cat.html
flipkart,SAILZONE Core i3 (2nd Gen) (4 GB / 128 GB / Windows 10)... 15.1 inch Display 3.8 (28),9892,,https://www.flipkart.com/sailzone-core-i3-2nd-gen-4-gb-128-windows-10-assembled-desktop-computer/p/itm39e238ac171b9,2026-09-21T03:50:17.085139+00:00,31,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer-1-general-information/p-5116877-24290731518-cat.html
flipkart,"GogaTech Intel Core i5 6th Generation Core i5 (16 GB DD... Black, 35.5 cm x 45.5 cm x 3.99 cm, 3.9 kg",35400,,https://www.flipkart.com/gogatech-intel-core-i5-6th-generation-16-gb-ddr4-500-ssd-windows-11-home-22-inch-screen-gogatech02-ms-office/p/itmc89e8a67909b1,2026-09-21T03:50:17.085141+00:00,31,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer-1-general-information/p-5116877-24290731518-cat.html
flipkart,"Regatech Tosh Sate llite A300-1DN, A300-1DU, A300-1EB I... Black",976,,https://www.flipkart.com/regatech-tosh-sate-llite-a300-1dn-a300-1du-a300-1eb-internal-laptop-size-laptop-keyboard-compatible-desktop-laptop-mac/p/itme408701a64ac3,2026-09-21T03:50:17.085143+00:00,31,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer-1-general-information/p-5116877-24290731518-cat.html
flipkart,"ASUS AiO V400 Series,(2026) with Office 2024 + M365 Bas... White",143990,,https://www.flipkart.com/asus-aio-v400-series-2026-office-2024-m365-basic-i7-14th-gen-core-7-32-gb-ddr5-1-tb-ssd-windows-11-home-27-inch-screen-v470va-kwc7003ws/p/itm989f9bc700784,2026-09-21T03:50:42.690140+00:00,32,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/voltriq-desktop-computer/p-5116877-5998395704-cat.html
flipkart,"INTECHVISION Intel Core i3 (8 GB / 500 GB / Windows 10)... 19 inch Display 3.7 (1,558)",10999,,https://www.flipkart.com/intechvision-intel-core-i3-8-gb-500-windows-10-assembled-desktop-computer/p/itm3a948aadadfae,2026-09-21T03:50:42.690156+00:00,32,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/voltriq-desktop-computer/p-5116877-5998395704-cat.html
flipkart,"TECNICO Core i5 2th Gen Core i5 (8 GB DDR3/Windows 11 H... Black, 35.6 cm x 53.5 cm x 35.6 cm, 7.8 kg 3.9 (18)",14399,,https://www.flipkart.com/tecnico-core-i5-2th-gen-8-gb-ddr3-windows-11-home-20-inch-screen-desktop-computer-set-gen-8gb-ram-128ssd-20-inch-led-monitor/p/itm8e892af020006,2026-09-21T03:50:42.690158+00:00,32,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/voltriq-desktop-computer/p-5116877-5998395704-cat.html
flipkart,"ASUS AiO V400 Series, All in One Desktop,13th Gen Intel... Black, 21 cm x 54.1 cm x 41.6 cm, 6.9 kg 4.5 (28)",53990,,https://www.flipkart.com/asus-aio-v400-series-all-one-desktop-13th-gen-intel-core-i3-8-gb-ddr5-512-ssd-windows-11-home-23-8-inch-screen-v440vab-kbpc004ws-ms-office/p/itm4c3a8c93bc04d,2026-09-21T03:50:42.690160+00:00,32,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/voltriq-desktop-computer/p-5116877-5998395704-cat.html
flipkart,"GALAXAR INTEL Core i5 (8 GB DDR3/500 GB/128 GB SSD/Wind... Black, 41 cm x 36 cm x 36 cm, 7 kg 3.3 (39)",12737,,https://www.flipkart.com/galaxar-intel-core-i5-8-gb-ddr3-500-gb-128-ssd-windows-11-home-1-gb-19-inch-screen-glx-i52400-8gbram-128gbm-2ssd-500gbhdd-wifi-ms-office/p/itm00fb8b6deb33a,2026-09-21T03:50:42.690162+00:00,32,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/voltriq-desktop-computer/p-5116877-5998395704-cat.html
flipkart,KACA Edge To Edge Screen Guard for Acer ConceptD 5 CN51... Pack of 1,236,,https://www.flipkart.com/kaca-edge-screen-guard-acer-conceptd-5-cn515-51-70r8-nx-c4jsi-004-15-6-inch-pc-1/p/itmd7aab128e767b,2026-09-21T03:51:21.106744+00:00,33,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/veriton-m200-h610-mt/p-5116877-10669852226-cat.html
flipkart,Haze Laptop Adapter Charger 65w 19v 3.42a pin Size 5.5 ...,824,,https://www.flipkart.com/haze-laptop-adapter-charger-65w-19v-3-42a-pin-size-5-5-2-5mm-65-w/p/itme251b788be25d,2026-09-21T03:51:21.106759+00:00,33,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/veriton-m200-h610-mt/p-5116877-10669852226-cat.html
flipkart,Laplogixs 19V 3.42A 65W Regular Pin 5.5X1.7MM Laptop Ch... Power Cord Included,717,,https://www.flipkart.com/laplogixs-19v-3-42a-65w-regular-pin-5-5x1-7mm-laptop-charger-acer-emachines-d725-65-w-adapter/p/itm1c95b5360b6bf,2026-09-21T03:51:21.106762+00:00,33,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/veriton-m200-h610-mt/p-5116877-10669852226-cat.html
flipkart,ENTWINO Intel Core i3 (4 GB / 320 GB / Windows 7 Home P... 15.4 inch Display 3.5 (171),8999,,https://www.flipkart.com/entwino-intel-core-i3-4-gb-320-windows-7-home-premium-assembled-desktop-computer/p/itme3e0af0bdb978,2026-09-21T03:52:15.667992+00:00,34,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/zenix-mid-level-pc/p-5116877-86622917994-cat.html
flipkart,ASSEMBLEX XCES CORE I5 BASIC CPU Intel core i5 (8 GB RA...,14907,,https://www.flipkart.com/assemblex-xces-core-i5-basic-cpu-intel-8-gb-ram-intel-hd-graphics-500-hard-disk-256-ssd-capacity-windows-11-home-64-bit-00-graphics-memory-mid-tower/p/itmac7b871611063,2026-09-21T03:52:15.668005+00:00,34,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/zenix-mid-level-pc/p-5116877-86622917994-cat.html
flipkart,"MASTERROD Intel® Core™ i7-2600 Processor [8MB Cache, Up...",24974,,https://www.flipkart.com/masterrod-intel-core-i7-2600-processor-8mb-cache-up-3-80-ghz-eiy-n5-intel-core-i7-2600-quad-gaming-pc-rgb-majesty-n5-8-gb-ram-intel-ultra-hd-2000-graphics-256-ssd-capacity-windows-11-pro-tower-ms-office/p/itm557c114e56d1f,2026-09-21T03:52:15.668010+00:00,34,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/zenix-mid-level-pc/p-5116877-86622917994-cat.html
flipkart,ASSAMBLD all in one i7 Core i7 (16 GB DDR4/512 GB SSD/W... Black 5 (2),23100,,https://www.flipkart.com/assambld-all-one-i7-core-16-gb-ddr4-512-ssd-windows-11-home-22-inch-screen-all-i7-ms-office/p/itm31741a6d26aca,2026-09-21T03:52:15.668012+00:00,34,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/zenix-mid-level-pc/p-5116877-86622917994-cat.html
flipkart,MegaDesk Core i3 (2nd Gen) (8 GB / 128 GB / Windows 10)... 19 inch Display,11299,,https://www.flipkart.com/megadesk-core-i3-2nd-gen-8-gb-128-windows-10-assembled-desktop-computer/p/itm9dbf407555b08,2026-09-21T03:52:15.668014+00:00,34,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/zenix-mid-level-pc/p-5116877-86622917994-cat.html
flipkart,HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,50903,,https://www.flipkart.com/hp-mso-2024-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-15-fd0668tu-thin-light-laptop/p/itmcb9e5b7b2d3fb,2026-09-21T03:52:52.706639+00:00,35,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-mt-i3-12100-win11p-16512ssd3/p-5116877-83531616288-cat.html
flipkart,HP M329dw LaserJet Pro MFP Multi-function WiFi Monochrome Laser Printer,31831,,https://www.flipkart.com/hp-m329dw-laserjet-pro-mfp-multi-function-wifi-monochrome-laser-printer/p/itmdc1dbd8db3c5f,2026-09-21T03:52:52.706676+00:00,35,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-mt-i3-12100-win11p-16512ssd3/p-5116877-83531616288-cat.html
flipkart,HP 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0668TU Thin and Light Lap...,60741,,https://www.flipkart.com/hp-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0668tu-thin-light-laptop/p/itm44ca89d3e5687,2026-09-21T03:52:52.706685+00:00,35,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-mt-i3-12100-win11p-16512ssd3/p-5116877-83531616288-cat.html
flipkart,HP 15 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thi...,57990,,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-15-fd1225tu-thin-light-laptop/p/itm09491ad4135b2,2026-09-21T03:52:52.706693+00:00,35,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-mt-i3-12100-win11p-16512ssd3/p-5116877-83531616288-cat.html
flipkart,HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,54990,,https://www.flipkart.com/hp-15s-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-hr0005tu-thin-light-laptop/p/itmb433fd9435785,2026-09-21T03:52:52.706701+00:00,35,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-mt-i3-12100-win11p-16512ssd3/p-5116877-83531616288-cat.html
flipkart,"KACA Screen Guard for {15.6 inch Screen}, 9H Hardness B... Pack of 1",242,,https://www.flipkart.com/kaca-screen-guard-15-6-inch-screen-9h-hardness-best-flexible-glass-compatible-acer-nitro-5-an515-55-58eb-nh-q7nsi-001-quantity-1-only-15-6-laptops/p/itm9043699bb9e90,2026-09-21T03:53:11.715782+00:00,36,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/m200-h610-mt/p-5116877-70573724552-cat.html
flipkart,"Guardpad Screen Guard for Acer SP714-51-M24B (Clear,1) ... Pack of 1",236,,https://www.flipkart.com/guardpad-screen-guard-acer-sp714-51-m24b-clear-1-only-compatible-14-inch-laptops/p/itm093e6d05809d2,2026-09-21T03:53:11.715798+00:00,36,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/m200-h610-mt/p-5116877-70573724552-cat.html
flipkart,Lapfuture 7220 19V 3.42A  65 W 65 W Adapter Power Cord Included,787,,https://www.flipkart.com/lapfuture-7220-19v-3-42a-65-w-adapter/p/itmc2045b45011a6,2026-09-21T03:53:11.715801+00:00,36,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/m200-h610-mt/p-5116877-70573724552-cat.html
flipkart,Lapfuture C210 65 W Adapter Power Cord Included,753,,https://www.flipkart.com/lapfuture-c210-65-w-adapter/p/itm8976ad0b76500,2026-09-21T03:53:11.715804+00:00,36,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/m200-h610-mt/p-5116877-70573724552-cat.html
flipkart,Lapfuture 7230 65 W Adapter Power Cord Included,753,,https://www.flipkart.com/lapfuture-7230-65-w-adapter/p/itmc2045b45011a6,2026-09-21T03:53:11.715806+00:00,36,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/m200-h610-mt/p-5116877-70573724552-cat.html
flipkart,"ilma enterprises d250n 250 GB All in One PC's, Desktop,... Interface: SATA, Form Factor: 2.5 Inch",666,,https://www.flipkart.com/ilma-enterprises-d250n-250-gb-all-one-pc-s-desktop-laptop-surveillance-systems-black-sata-internal-hard-disk-drive-hdd-250gb-refurbished/p/itm08620b4edd350,2026-09-21T03:53:35.372195+00:00,37,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-13755719199-cat.html
flipkart,ENTWINO Intel Core i3 (4 GB / 320 GB / Windows 7 Home P... 15.4 inch Display 3.5 (171),8999,,https://www.flipkart.com/entwino-intel-core-i3-4-gb-320-windows-7-home-premium-assembled-desktop-computer/p/itme3e0af0bdb978,2026-09-21T03:53:35.372285+00:00,37,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-13755719199-cat.html
flipkart,"TECNICO Core i5 2th Gen Core i5 (8 GB DDR3/Windows 11 H... Black, 35.6 cm x 53.5 cm x 35.6 cm, 7.8 kg 3.9 (18)",14399,,https://www.flipkart.com/tecnico-core-i5-2th-gen-8-gb-ddr3-windows-11-home-20-inch-screen-desktop-computer-set-gen-8gb-ram-128ssd-20-inch-led-monitor/p/itm8e892af020006,2026-09-21T03:53:35.372293+00:00,37,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-13755719199-cat.html
flipkart,rionix Intel Core i5 (8 GB / 255 GB / Windows 11) Assem... 19 inch Display 3.9 (11),14999,,https://www.flipkart.com/rionix-intel-core-i5-8-gb-255-windows-11-assembled-desktop-computer/p/itmb139682ef7fc9,2026-09-21T03:53:35.372296+00:00,37,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-13755719199-cat.html
flipkart,GMIT Intel Core i5 (8 GB / 256 GB / Windows 11) Assembl... 19 inch Display 3.6 (81),12900,,https://www.flipkart.com/gmit-intel-core-i5-8-gb-256-windows-11-assembled-desktop-computer/p/itme9c50977eab79,2026-09-21T03:53:35.372300+00:00,37,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-13755719199-cat.html
flipkart,"ilma enterprises d250n 250 GB All in One PC's, Desktop,... Interface: SATA, Form Factor: 2.5 Inch",666,,https://www.flipkart.com/ilma-enterprises-d250n-250-gb-all-one-pc-s-desktop-laptop-surveillance-systems-black-sata-internal-hard-disk-drive-hdd-250gb-refurbished/p/itm08620b4edd350,2026-09-21T03:53:58.899609+00:00,38,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-94481001516-cat.html
flipkart,ENTWINO Intel Core i3 (4 GB / 320 GB / Windows 7 Home P... 15.4 inch Display 3.5 (171),8999,,https://www.flipkart.com/entwino-intel-core-i3-4-gb-320-windows-7-home-premium-assembled-desktop-computer/p/itme3e0af0bdb978,2026-09-21T03:53:58.899625+00:00,38,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-94481001516-cat.html
flipkart,"TECNICO Core i5 2th Gen Core i5 (8 GB DDR3/Windows 11 H... Black, 35.6 cm x 53.5 cm x 35.6 cm, 7.8 kg 3.9 (18)",14399,,https://www.flipkart.com/tecnico-core-i5-2th-gen-8-gb-ddr3-windows-11-home-20-inch-screen-desktop-computer-set-gen-8gb-ram-128ssd-20-inch-led-monitor/p/itm8e892af020006,2026-09-21T03:53:58.899628+00:00,38,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-94481001516-cat.html
flipkart,rionix Intel Core i5 (8 GB / 255 GB / Windows 11) Assem... 19 inch Display 3.8 (12),14999,,https://www.flipkart.com/rionix-intel-core-i5-8-gb-255-windows-11-assembled-desktop-computer/p/itmb139682ef7fc9,2026-09-21T03:53:58.899631+00:00,38,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-94481001516-cat.html
flipkart,GMIT Intel Core i5 (8 GB / 256 GB / Windows 11) Assembl... 19 inch Display 3.5 (82),12900,,https://www.flipkart.com/gmit-intel-core-i5-8-gb-256-windows-11-assembled-desktop-computer/p/itme9c50977eab79,2026-09-21T03:53:58.899633+00:00,38,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/entry-mid-level-desktop-computer/p-5116877-94481001516-cat.html
flipkart,DVMART Screen Guard for 9H Crystal Clear Apple iphone X Pack of 1,154,,https://www.flipkart.com/dvmart-screen-guard-9h-crystal-clear-apple-iphone-x/p/itm21f89fbd0527b,2026-09-21T03:54:22.589908+00:00,39,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-3512840108-cat.html
flipkart,eZell Edge To Edge Screen Guard for Honor 9X Pack of 1 3.3 (103),219,,https://www.flipkart.com/ezell-edge-screen-guard-honor-9x/p/itm80bf3be762d4d,2026-09-21T03:54:22.589922+00:00,39,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-3512840108-cat.html
flipkart,Trink Screen Guard for Intex CLOUD N (A319) Pack of 1,349,,https://www.flipkart.com/trink-screen-guard-intex-cloud-n-a319/p/itmesrfgpedbgrfy,2026-09-21T03:54:22.589925+00:00,39,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-3512840108-cat.html
flipkart,LIKEDESIGN Edge To Edge Tempered Glass for Honor 9X Pack of 1,195,,https://www.flipkart.com/likedesign-edge-tempered-glass-honor-9x/p/itmf5991c6943132,2026-09-21T03:54:22.589927+00:00,39,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-3512840108-cat.html
flipkart,TELTREK Tempered Glass Guard for Intex Aqua N8 Pack of 1,249,,https://www.flipkart.com/teltrek-tempered-glass-guard-intex-aqua-n8/p/itmeb6c7443440ad,2026-09-21T03:54:22.589929+00:00,39,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-3512840108-cat.html
flipkart,TINGTONG Tempered Glass Guard for Honor 9X Pro Pack of 1 3.2 (6),135,,https://www.flipkart.com/tingtong-tempered-glass-guard-honor-9x-pro/p/itm213735f502234,2026-09-21T03:54:40.363706+00:00,40,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-54515726897-cat.html
flipkart,DVTECH Impossible Screen Guard for Intex Aqua Young Pack of 1,165,,https://www.flipkart.com/dvtech-impossible-screen-guard-intex-aqua-young/p/itme6c194cc72244,2026-09-21T03:54:40.363720+00:00,40,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-54515726897-cat.html
flipkart,Mobling Tempered Glass Guard for INTEX AQUA A9 (AntiGla... Pack of 1,222,,https://www.flipkart.com/mobling-tempered-glass-guard-intex-aqua-a9-antiglare-matte/p/itmf72844795ec0a,2026-09-21T03:54:40.363724+00:00,40,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-54515726897-cat.html
flipkart,"LIKEDESIGN Edge To Edge Tempered Glass for Honor 9X, Ho... Pack of 1 3.8 (13)",195,,https://www.flipkart.com/likedesign-edge-tempered-glass-honor-9x-9x-pro/p/itmefdad083bc3e7,2026-09-21T03:54:40.363725+00:00,40,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-54515726897-cat.html
flipkart,Glasgow Tempered Glass Guard for Honor 9X Pack of 1,192,,https://www.flipkart.com/glasgow-tempered-glass-guard-honor-9x/p/itm494ab5fadd821,2026-09-21T03:54:40.363727+00:00,40,https://mkp.gem.gov.in/fixed-computer-workstation-v2/dugong-connoisseur-9x/p-5116877-54515726897-cat.html
